,Date-Time,sp,y,u
119,11:52:34,6.5,6.516,44.543000000000035
120,11:52:37,6.5,6.516,44.49500000000003
121,11:52:40,6.5,6.516,44.44700000000003
122,11:52:43,6.5,6.516,44.39900000000003
123,11:52:46,6.5,6.516,44.35100000000003
124,11:52:49,6.5,6.516,44.303000000000026
125,11:52:52,6.5,6.516,44.255000000000024
126,11:52:55,6.5,6.516,44.20700000000002
127,11:52:58,6.5,6.516,44.15900000000002
128,11:53:01,6.5,6.516,44.11100000000002
129,11:53:04,6.5,6.516,44.06300000000002
130,11:53:07,6.5,6.516,44.015000000000015
131,11:53:10,6.5,6.516,43.96700000000001
132,11:53:13,6.5,6.516,43.91900000000001
133,11:53:16,6.5,6.516,43.87100000000001
134,11:53:19,6.5,6.516,43.82300000000001
135,11:53:22,6.5,6.516,43.775000000000006
136,11:53:25,6.5,6.516,43.727000000000004
137,11:53:28,6.5,6.516,43.679
138,11:53:31,6.5,6.516,43.631
139,11:53:34,6.5,6.516,43.583
140,11:53:37,6.5,6.516,43.535
141,11:53:40,6.5,6.516,43.486999999999995
142,11:53:43,6.5,6.516,43.43899999999999
143,11:53:46,6.5,6.516,43.39099999999999
144,11:53:49,6.5,6.516,43.34299999999999
145,11:53:52,6.5,6.516,43.29499999999999
146,11:53:55,6.5,6.516,43.246999999999986
147,11:53:58,6.5,6.516,43.198999999999984
148,11:54:01,6.5,6.516,43.15099999999998
149,11:54:04,6.5,6.516,43.10299999999998
