,Date-Time,sp,y,u
0,16:04:01,8.5,5.496,100.0
1,16:04:06,8.5,5.763,79.90967500000005
2,16:04:11,8.5,6.142,52.05865000000003
3,16:04:16,8.5,6.083,63.53710000000004
4,16:04:21,8.5,6.159,62.78650000000016
5,16:04:26,8.5,6.197,65.19962500000014
6,16:04:31,8.5,6.139,76.59955000000016
7,16:04:36,8.5,6.112,85.25920000000022
8,16:04:41,8.5,6.312,72.9214750000003
9,16:04:46,8.5,6.18,90.83860000000041
10,16:04:51,8.5,6.231,92.0345500000004
11,16:04:56,8.5,6.212,99.6121000000004
12,16:05:01,8.5,6.539,75.38665000000043
13,16:05:06,8.5,6.247,100.0
14,16:05:11,8.5,6.338,88.71655000000001
15,16:05:16,8.5,6.396,88.9867000000001
16,16:05:21,8.5,6.441,90.18715000000014
17,16:05:26,8.5,6.417,97.57975000000022
18,16:05:31,8.5,6.347,100.0
19,16:05:36,8.5,6.412,96.27220000000008
20,16:05:41,8.5,6.391,100.0
21,16:05:47,8.5,6.421,84.38072499999998
22,16:05:52,8.5,6.427,89.10520000000005
23,16:05:57,8.5,6.446,92.55257500000008
24,16:06:02,8.5,6.457,96.76330000000013
25,16:06:07,8.5,6.379,97.84427500000007
26,16:06:12,8.5,6.43,98.53277500000007
27,16:06:17,8.5,6.539,93.7335250000001
28,16:06:22,8.5,6.345,100.0
29,16:06:27,8.5,6.481,92.84725
30,16:06:32,8.5,6.51,92.45724999999996
31,16:06:37,8.5,6.553,93.63114999999996
32,16:06:42,8.5,6.604,93.83259999999999
33,16:06:47,8.5,6.589,100.0
34,16:06:52,8.5,6.714,93.36805000000001
35,16:06:57,8.5,6.595,100.0
36,16:07:02,8.5,6.649,97.41002500000002
37,16:07:07,8.5,6.445,100.0
38,16:07:12,8.5,6.615,89.55520000000007
39,16:07:17,8.5,6.606,94.49485000000001
40,16:07:22,8.5,6.708,89.89592499999998
41,16:07:27,8.5,6.679,95.93177499999996
42,16:07:32,8.5,6.637,100.0
43,16:07:37,8.5,6.625,94.290625
44,16:07:42,8.5,6.631,98.3878
45,16:07:47,8.5,6.768,83.48829999999998
46,16:07:52,8.5,6.757,88.90892500000001
47,16:07:57,8.5,6.645,100.0
48,16:08:02,8.5,6.707,98.95772499999993
49,16:08:07,8.5,6.627,100.0
50,16:08:12,8.5,6.814,87.55727500000003
51,16:08:17,8.5,6.731,99.55352500000004
52,16:08:22,8.5,6.719,100.0
53,16:08:27,8.5,6.835,93.90902500000007
54,16:08:32,8.5,6.803,100.0
55,16:08:37,8.5,6.839,100.0
56,16:08:43,8.5,6.911,92.57597500000003
57,16:08:48,8.5,6.963,91.94027499999999
58,16:08:53,8.5,6.937,93.44282499999994
59,16:08:58,8.5,6.858,100.0
60,16:09:03,8.5,6.838,100.0
61,16:09:08,8.5,6.804,100.0
62,16:09:13,8.5,6.821,94.13072500000007
63,16:09:18,8.5,6.915,89.75200000000007
64,16:09:23,8.5,6.878,97.19387500000005
65,16:09:28,8.5,6.862,100.0
66,16:09:33,8.5,6.969,94.231975
67,16:09:38,8.5,6.864,100.0
68,16:09:43,8.5,6.887,100.0
69,16:09:48,8.5,7.019,91.97814999999997
70,16:09:53,8.5,6.973,100.0
71,16:09:58,8.5,7.041,95.560225
72,16:10:03,8.5,7.049,98.52625
73,16:10:08,8.5,6.991,100.0
74,16:10:13,8.5,7.093,94.49964999999997
75,16:10:18,8.5,7.01,100.0
76,16:10:23,8.5,7.042,100.0
77,16:10:28,8.5,7.044,100.0
78,16:10:33,8.5,7.134,95.44164999999998
79,16:10:38,8.5,7.19,93.7702
80,16:10:43,8.5,7.047,100.0
81,16:10:48,8.5,7.128,92.20930000000001
82,16:10:53,8.5,7.131,95.495275
83,16:10:58,8.5,7.18,94.45255000000007
84,16:11:03,8.5,7.207,95.39875000000006
85,16:11:08,8.5,7.207,98.70610000000006
86,16:11:13,8.5,7.143,100.0
87,16:11:18,8.5,7.252,93.13120000000004
88,16:11:23,8.5,7.243,97.0981
89,16:11:28,8.5,7.341,91.30367500000004
90,16:11:33,8.5,7.287,99.17650000000009
91,16:11:38,8.5,7.198,100.0
92,16:11:43,8.5,7.269,96.75415000000004
93,16:11:48,8.5,7.409,86.94002500000006
94,16:11:53,8.5,7.294,100.0
95,16:11:59,8.5,7.237,99.90032500000001
96,16:12:04,8.5,7.336,94.001875
97,16:12:09,8.5,7.415,89.70707500000006
98,16:12:14,8.5,7.396,94.22462500000012
99,16:12:19,8.5,7.458,91.36165000000013
100,16:12:24,8.5,7.464,93.40225000000012
101,16:12:29,8.5,7.371,100.0
102,16:12:34,8.5,7.37,100.0
103,16:12:39,8.5,7.415,97.33337500000002
104,16:12:44,8.5,7.445,97.31215000000005
105,16:12:49,8.5,7.563,89.15927500000012
106,16:12:54,8.5,7.392,100.0
107,16:12:59,8.5,7.477,95.01857500000001
108,16:13:04,8.5,7.492,96.19180000000006
109,16:13:09,8.5,7.477,100.0
110,16:13:14,8.5,7.647,87.02560000000003
111,16:13:19,8.5,7.719,82.51165
112,16:13:24,8.5,7.579,97.36457500000003
113,16:13:29,8.5,7.655,92.78515
114,16:13:34,8.5,7.825,79.21660000000001
115,16:13:39,8.5,7.612,100.0
116,16:13:44,8.5,7.459,100.0
117,16:13:49,8.5,7.659,84.30775000000001
118,16:13:54,8.5,7.781,75.21092500000006
119,16:13:59,8.5,7.756,79.41677499999999
120,16:14:04,8.5,7.817,75.80995
121,16:14:09,8.5,7.896,70.26437500000003
122,16:14:14,8.5,7.815,79.22972499999997
123,16:14:19,8.5,7.979,65.95765000000003
124,16:14:24,8.5,8.06,59.864875
125,16:14:29,8.5,7.861,79.30615000000007
126,16:14:34,8.5,7.873,79.84030000000004
127,16:14:39,8.5,8.025,67.49522500000005
128,16:14:44,8.5,8.146,57.58569999999999
129,16:14:49,8.5,8.073,65.15657500000003
130,16:14:54,8.5,7.955,77.10512500000007
131,16:14:59,8.5,7.818,91.0696750000001
132,16:15:05,8.5,8.05,71.71202500000001
133,16:15:10,8.5,8.251,54.27355000000013
134,16:15:15,8.5,8.003,77.62375000000007
135,16:15:20,8.5,8.051,74.58512500000008
136,16:15:25,8.5,8.197,62.24072500000018
137,16:15:30,8.5,7.959,84.95995000000015
138,16:15:35,8.5,8.028,79.95355000000006
139,16:15:40,8.5,8.122,72.35800000000012
140,16:15:45,8.5,8.247,61.72510000000011
141,16:15:50,8.5,8.17,69.49660000000013
142,16:15:55,8.5,8.214,66.46097500000009
143,16:16:00,8.5,8.557,0.0
144,16:16:05,8.5,8.59,0.0
145,16:16:10,8.5,7.955,58.293674999999986
146,16:16:15,8.5,7.803,73.7217
147,16:16:20,8.5,8.064,51.34349999999999
148,16:16:25,8.5,8.532,0.0
149,16:16:30,8.5,8.101,39.447899999999926
150,16:16:35,8.5,7.806,67.67962499999999
151,16:16:40,8.5,8.291,24.88004999999997
152,16:16:45,8.5,8.07,45.704624999999986
153,16:16:50,8.5,7.934,59.379000000000005
154,16:16:55,8.5,8.138,42.13207500000004
155,16:17:00,8.5,8.324,25.835775000000048
156,16:17:05,8.5,8.187,38.95627500000009
157,16:17:10,8.5,8.073,50.148300000000006
158,16:17:15,8.5,8.117,47.27077499999996
159,16:17:20,8.5,8.359,25.98292500000004
160,16:17:25,8.5,8.245,36.78480000000012
161,16:17:30,8.5,8.07,53.553525000000036
162,16:17:35,8.5,8.131,49.074600000000046
163,16:17:40,8.5,8.203,43.35067500000012
164,16:17:45,8.5,8.198,44.58480000000003
165,16:17:50,8.5,8.29,36.95122500000016
166,16:17:55,8.5,8.32,34.726800000000054
167,16:18:00,8.5,8.187,47.43247500000013
168,16:18:05,8.5,8.304,37.55910000000004
169,16:18:10,8.5,8.459,0.0
170,16:18:15,8.5,8.342,13.521449999999971
171,16:18:21,8.5,8.132,33.23490000000006
172,16:18:26,8.5,8.0,46.326150000000034
